timestamp,rule_count,agent_cpu_pct,agent_mem_mb
2026-02-12T15:34:18,250,1.98,137.9
2026-02-12T15:34:19,250,1.97,137.9
2026-02-12T15:34:20,250,1.97,137.9
2026-02-12T15:34:21,250,0.99,137.9
2026-02-12T15:34:22,250,0.99,137.9
2026-02-12T15:34:23,250,0.99,137.9
2026-02-12T15:34:24,250,3.95,137.9
2026-02-12T15:34:25,250,0.99,137.9
2026-02-12T15:34:26,250,0.99,137.9
2026-02-12T15:34:27,250,1.97,137.9
2026-02-12T15:34:28,250,0.99,137.9
2026-02-12T15:34:29,250,2.96,137.9
2026-02-12T15:34:30,250,0.99,137.9
2026-02-12T15:34:31,250,1.97,137.9
2026-02-12T15:34:32,250,0.99,137.9
2026-02-12T15:34:33,250,0.00,137.9
2026-02-12T15:34:34,250,3.95,137.9
2026-02-12T15:34:35,250,0.98,137.9
2026-02-12T15:34:36,250,1.97,137.9
2026-02-12T15:34:37,250,0.99,137.9
2026-02-12T15:34:38,250,0.99,137.9
2026-02-12T15:34:39,250,2.96,137.9
2026-02-12T15:34:40,250,1.97,137.9
2026-02-12T15:34:41,250,0.00,137.9
2026-02-12T15:34:42,250,18.72,137.9
2026-02-12T15:34:43,250,0.99,137.9
2026-02-12T15:34:44,250,2.96,137.9
2026-02-12T15:34:45,250,1.97,137.9
2026-02-12T15:34:46,250,0.99,137.9
2026-02-12T15:34:47,250,0.00,137.9
2026-02-12T15:34:48,250,2.96,137.9
2026-02-12T15:34:49,250,2.96,137.9
2026-02-12T15:34:50,250,0.00,137.9
2026-02-12T15:34:51,250,0.99,137.9
2026-02-12T15:34:52,250,0.99,137.9
2026-02-12T15:34:53,250,1.97,137.9
2026-02-12T15:34:55,250,1.97,137.9
2026-02-12T15:34:56,250,1.97,137.9
2026-02-12T15:34:57,250,0.99,137.9
2026-02-12T15:34:58,250,0.00,137.9
2026-02-12T15:34:59,250,2.96,137.9
2026-02-12T15:35:00,250,2.96,137.9
2026-02-12T15:35:01,250,0.00,137.9
2026-02-12T15:35:02,250,1.97,137.9
2026-02-12T15:35:03,250,0.99,137.9
2026-02-12T15:35:04,250,1.97,137.9
2026-02-12T15:35:05,250,1.98,137.9
2026-02-12T15:35:06,250,0.99,137.9
2026-02-12T15:35:07,250,0.99,137.9
2026-02-12T15:35:08,250,0.99,137.9
2026-02-12T15:35:09,250,1.97,137.9
2026-02-12T15:35:10,250,1.97,137.9
2026-02-12T15:35:11,250,1.97,137.9
2026-02-12T15:35:12,250,0.00,137.9
2026-02-12T15:35:13,250,0.99,137.9
2026-02-12T15:35:14,250,1.97,137.9
2026-02-12T15:35:15,250,2.96,137.9
2026-02-12T15:35:16,250,1.97,137.9
2026-02-12T15:35:17,250,0.99,137.9
2026-02-12T15:35:18,250,0.99,137.9
2026-02-12T15:35:19,250,0.98,137.9
2026-02-12T15:35:20,250,2.96,137.9
2026-02-12T15:35:21,250,0.98,137.9
2026-02-12T15:35:22,250,1.97,137.9
2026-02-12T15:35:23,250,0.00,137.9
2026-02-12T15:35:24,250,1.97,137.9
2026-02-12T15:35:25,250,1.97,137.9
2026-02-12T15:35:26,250,1.97,137.9
2026-02-12T15:35:27,250,0.98,137.9
2026-02-12T15:35:28,250,19.73,137.9
2026-02-12T15:35:29,250,0.99,137.9
2026-02-12T15:35:30,250,2.95,137.9
2026-02-12T15:35:31,250,0.99,137.9
2026-02-12T15:35:32,250,0.99,137.9
2026-02-12T15:35:33,250,1.97,137.9
2026-02-12T15:35:34,250,0.99,137.9
2026-02-12T15:35:35,250,1.97,137.9
2026-02-12T15:35:36,250,1.97,137.9
2026-02-12T15:35:37,250,0.98,137.9
2026-02-12T15:35:38,250,0.00,137.9
2026-02-12T15:35:39,250,1.97,137.9
2026-02-12T15:35:40,250,2.96,137.9
2026-02-12T15:35:41,250,0.99,137.9
2026-02-12T15:35:42,250,1.97,137.9
2026-02-12T15:35:43,250,0.00,137.9
2026-02-12T15:35:44,250,2.96,137.9
2026-02-12T15:35:45,250,1.97,137.9
2026-02-12T15:35:46,250,0.99,137.9
2026-02-12T15:35:47,250,0.99,137.9
2026-02-12T15:35:48,250,1.97,137.9
2026-02-12T15:35:49,250,1.97,137.9
2026-02-12T15:35:50,250,1.97,137.9
2026-02-12T15:35:51,250,0.99,137.9
2026-02-12T15:35:53,250,1.97,137.9
2026-02-12T15:35:54,250,0.99,137.9
2026-02-12T15:35:55,250,0.98,137.9
2026-02-12T15:35:56,250,2.96,137.9
2026-02-12T15:35:57,250,0.99,137.9
2026-02-12T15:35:58,250,0.99,137.9
2026-02-12T15:35:59,250,1.97,137.9
2026-02-12T15:36:00,250,0.99,137.9
2026-02-12T15:36:01,250,1.97,137.9
2026-02-12T15:36:02,250,1.97,137.9
2026-02-12T15:36:03,250,0.99,137.9
2026-02-12T15:36:04,250,0.99,137.9
2026-02-12T15:36:05,250,2.95,137.9
2026-02-12T15:36:06,250,0.99,137.9
2026-02-12T15:36:07,250,0.99,137.9
2026-02-12T15:36:08,250,1.97,137.9
2026-02-12T15:36:09,250,0.98,137.9
2026-02-12T15:36:10,250,1.97,137.9
2026-02-12T15:36:11,250,18.70,137.9
2026-02-12T15:36:12,250,0.00,137.9
2026-02-12T15:36:13,250,0.99,137.9
2026-02-12T15:36:14,250,1.97,137.9
2026-02-12T15:36:15,250,2.96,137.9
2026-02-12T15:36:16,250,0.99,137.9
2026-02-12T15:36:17,250,0.99,137.9
2026-02-12T15:36:18,250,1.97,137.9
2026-02-12T15:36:19,250,0.99,137.9
2026-02-12T15:36:20,250,2.96,137.9
2026-02-12T15:36:21,250,0.98,137.9
2026-02-12T15:36:22,250,0.00,137.9
2026-02-12T15:36:23,250,1.97,137.9
2026-02-12T15:36:24,250,1.97,137.9
2026-02-12T15:36:25,250,1.97,137.9
2026-02-12T15:36:26,250,1.97,137.9
2026-02-12T15:36:27,250,0.00,137.9
2026-02-12T15:36:28,250,0.98,137.9
2026-02-12T15:36:29,250,1.97,137.9
2026-02-12T15:36:30,250,2.96,137.9
2026-02-12T15:36:31,250,0.99,137.9
2026-02-12T15:36:32,250,0.99,137.9
2026-02-12T15:36:33,250,0.00,137.9
2026-02-12T15:36:34,250,2.95,137.9
2026-02-12T15:36:35,250,1.97,137.9
2026-02-12T15:36:36,250,1.97,137.9
2026-02-12T15:36:37,250,0.00,137.9
2026-02-12T15:36:38,250,0.99,137.9
2026-02-12T15:36:39,250,1.97,137.9
2026-02-12T15:36:40,250,2.96,137.9
2026-02-12T15:36:41,250,0.00,137.9
2026-02-12T15:36:42,250,1.97,137.9
2026-02-12T15:36:43,250,0.99,137.9
2026-02-12T15:36:44,250,0.98,137.9
2026-02-12T15:36:45,250,2.96,137.9
2026-02-12T15:36:46,250,1.97,137.9
2026-02-12T15:36:47,250,0.99,137.9
2026-02-12T15:36:48,250,0.99,137.9
2026-02-12T15:36:50,250,1.97,137.9
2026-02-12T15:36:51,250,1.97,137.9
2026-02-12T15:36:52,250,0.99,137.9
2026-02-12T15:36:53,250,0.98,137.9
2026-02-12T15:36:54,250,0.99,137.9
2026-02-12T15:36:55,250,1.97,137.9
2026-02-12T15:36:56,250,1.97,137.9
2026-02-12T15:36:57,250,18.70,137.9
2026-02-12T15:36:58,250,1.97,137.9
2026-02-12T15:36:59,250,0.00,137.9
2026-02-12T15:37:00,250,1.97,137.9
2026-02-12T15:37:01,250,2.96,137.9
2026-02-12T15:37:02,250,0.99,137.9
2026-02-12T15:37:03,250,0.99,137.9
2026-02-12T15:37:04,250,1.97,137.9
2026-02-12T15:37:05,250,0.99,137.9
2026-02-12T15:37:06,250,1.98,137.9
2026-02-12T15:37:07,250,0.99,137.9
2026-02-12T15:37:08,250,1.98,137.9
2026-02-12T15:37:09,250,1.97,137.9
2026-02-12T15:37:10,250,0.99,137.9
2026-02-12T15:37:11,250,2.96,137.9
2026-02-12T15:37:12,250,0.00,137.9
2026-02-12T15:37:13,250,0.99,137.9
2026-02-12T15:37:14,250,1.97,137.9
2026-02-12T15:37:15,250,0.99,137.9
2026-02-12T15:37:16,250,2.96,137.9
2026-02-12T15:37:17,250,0.99,137.9
2026-02-12T15:37:18,250,1.97,137.9
2026-02-12T15:37:19,250,0.99,137.9
2026-02-12T15:37:20,250,0.99,137.9
2026-02-12T15:37:21,250,2.95,137.9
2026-02-12T15:37:22,250,0.99,137.9
2026-02-12T15:37:23,250,0.99,137.9
2026-02-12T15:37:24,250,1.97,137.9
2026-02-12T15:37:25,250,0.98,137.9
2026-02-12T15:37:26,250,1.97,137.9
2026-02-12T15:37:27,250,0.99,137.9
2026-02-12T15:37:28,250,1.97,137.9
2026-02-12T15:37:29,250,0.99,137.9
2026-02-12T15:37:30,250,0.99,137.9
2026-02-12T15:37:31,250,2.96,137.9
2026-02-12T15:37:32,250,0.00,137.9
2026-02-12T15:37:33,250,1.97,137.9
2026-02-12T15:37:34,250,0.98,137.9
2026-02-12T15:37:35,250,0.99,137.9
2026-02-12T15:37:36,250,2.96,137.9
2026-02-12T15:37:37,250,0.99,137.9
2026-02-12T15:37:38,250,0.99,137.9
2026-02-12T15:37:39,250,0.99,137.9
2026-02-12T15:37:40,250,0.99,137.9
2026-02-12T15:37:41,250,25.64,137.9
2026-02-12T15:37:42,250,0.99,137.9
2026-02-12T15:37:43,250,0.99,137.9
2026-02-12T15:37:44,250,1.97,137.9
2026-02-12T15:37:45,250,2.96,137.9
2026-02-12T15:37:46,250,0.99,137.9
2026-02-12T15:37:48,250,1.97,137.9
2026-02-12T15:37:49,250,0.99,137.9
2026-02-12T15:37:50,250,1.97,137.9
2026-02-12T15:37:51,250,2.96,137.9
2026-02-12T15:37:52,250,0.00,137.9
2026-02-12T15:37:53,250,0.98,137.9
2026-02-12T15:37:54,250,1.97,137.9
2026-02-12T15:37:55,250,0.99,137.9
2026-02-12T15:37:56,250,2.96,137.9
2026-02-12T15:37:57,250,0.99,137.9
2026-02-12T15:37:58,250,1.97,137.9
2026-02-12T15:37:59,250,0.00,137.9
2026-02-12T15:38:00,250,1.97,137.9
2026-02-12T15:38:01,250,3.93,137.9
2026-02-12T15:38:02,250,0.99,137.9
2026-02-12T15:38:03,250,0.98,137.9
2026-02-12T15:38:04,250,0.99,137.9
2026-02-12T15:38:05,250,1.97,137.9
2026-02-12T15:38:06,250,2.96,137.9
2026-02-12T15:38:07,250,0.99,137.9
2026-02-12T15:38:08,250,0.98,137.9
2026-02-12T15:38:09,250,0.99,137.9
2026-02-12T15:38:10,250,1.97,137.9
2026-02-12T15:38:11,250,2.96,137.9
2026-02-12T15:38:12,250,0.99,137.9
