timestamp,rule_count,agent_cpu_pct,agent_mem_mb
2026-02-12T15:14:17,100,61.37,172.3
2026-02-12T15:14:18,100,0.99,172.3
2026-02-12T15:14:19,100,0.99,172.3
2026-02-12T15:14:20,100,3.95,172.3
2026-02-12T15:14:21,100,0.99,172.3
2026-02-12T15:14:22,100,15.82,120.4
2026-02-12T15:14:23,100,0.00,120.4
2026-02-12T15:14:24,100,0.99,120.4
2026-02-12T15:14:25,100,3.95,120.4
2026-02-12T15:14:26,100,0.99,120.4
2026-02-12T15:14:27,100,1.98,120.4
2026-02-12T15:14:28,100,0.00,120.4
2026-02-12T15:14:29,100,2.96,120.4
2026-02-12T15:14:30,100,1.97,120.4
2026-02-12T15:14:31,100,1.97,120.4
2026-02-12T15:14:32,100,0.99,120.4
2026-02-12T15:14:33,100,0.99,120.4
2026-02-12T15:14:34,100,0.99,120.4
2026-02-12T15:14:35,100,2.97,120.4
2026-02-12T15:14:36,100,0.99,120.4
2026-02-12T15:14:37,100,1.97,120.4
2026-02-12T15:14:38,100,0.99,120.4
2026-02-12T15:14:39,100,1.98,120.4
2026-02-12T15:14:40,100,1.98,120.4
2026-02-12T15:14:41,100,0.99,120.4
2026-02-12T15:14:42,100,0.99,120.4
2026-02-12T15:14:43,100,0.99,120.4
2026-02-12T15:14:44,100,2.96,120.4
2026-02-12T15:14:45,100,2.96,120.4
2026-02-12T15:14:46,100,0.99,120.4
2026-02-12T15:14:47,100,0.99,120.4
2026-02-12T15:14:48,100,0.99,120.4
2026-02-12T15:14:49,100,0.99,120.4
2026-02-12T15:14:50,100,2.96,120.4
2026-02-12T15:14:51,100,0.99,120.4
2026-02-12T15:14:52,100,0.99,120.4
2026-02-12T15:14:53,100,0.99,120.4
2026-02-12T15:14:54,100,1.98,120.4
2026-02-12T15:14:55,100,1.98,120.4
2026-02-12T15:14:56,100,17.80,121.0
2026-02-12T15:14:57,100,0.99,121.0
2026-02-12T15:14:58,100,0.99,121.0
2026-02-12T15:14:59,100,1.97,121.0
2026-02-12T15:15:00,100,2.96,121.0
2026-02-12T15:15:01,100,0.99,121.0
2026-02-12T15:15:03,100,0.99,121.0
2026-02-12T15:15:04,100,0.99,121.0
2026-02-12T15:15:05,100,1.98,121.0
2026-02-12T15:15:06,100,1.97,121.0
2026-02-12T15:15:07,100,0.99,121.0
2026-02-12T15:15:08,100,0.99,121.0
2026-02-12T15:15:09,100,1.98,121.0
2026-02-12T15:15:10,100,0.99,121.0
2026-02-12T15:15:11,100,2.96,121.0
2026-02-12T15:15:12,100,1.97,121.0
2026-02-12T15:15:13,100,0.00,121.0
2026-02-12T15:15:14,100,0.99,121.0
2026-02-12T15:15:15,100,1.98,121.0
2026-02-12T15:15:16,100,2.96,121.0
2026-02-12T15:15:17,100,0.99,121.0
2026-02-12T15:15:18,100,1.98,121.0
2026-02-12T15:15:19,100,0.99,121.0
2026-02-12T15:15:20,100,0.99,121.0
2026-02-12T15:15:21,100,3.95,121.0
2026-02-12T15:15:22,100,0.99,121.0
2026-02-12T15:15:23,100,0.00,121.0
2026-02-12T15:15:24,100,1.97,121.0
2026-02-12T15:15:25,100,0.99,121.0
2026-02-12T15:15:26,100,3.94,121.0
2026-02-12T15:15:27,100,0.99,121.0
2026-02-12T15:15:28,100,0.99,121.0
2026-02-12T15:15:29,100,0.99,121.0
2026-02-12T15:15:30,100,1.98,121.0
2026-02-12T15:15:31,100,0.99,121.0
2026-02-12T15:15:32,100,1.97,121.0
2026-02-12T15:15:33,100,9.88,121.0
2026-02-12T15:15:34,100,3.94,117.0
