timestamp,rule_count,agent_cpu_pct,agent_mem_mb,node_cpu_pct,node_mem_used_mb,node_mem_total_mb
2026-02-12T21:37:40,5,0.00,190.0,0.8,2775,63960
2026-02-12T21:37:42,5,0.00,190.4,0.7,2775,63960
2026-02-12T21:37:43,5,0.00,190.8,0.7,2772,63960
2026-02-12T21:37:44,5,1.00,191.2,0.6,2770,63960
2026-02-12T21:37:45,5,0.99,191.2,1.0,2777,63960
2026-02-12T21:37:46,5,0.00,191.5,1.3,2788,63960
2026-02-12T21:37:47,5,0.99,192.3,0.7,2783,63960
2026-02-12T21:37:48,5,0.00,193.0,0.6,2780,63960
2026-02-12T21:37:49,5,0.00,193.4,0.7,2776,63960
2026-02-12T21:37:50,5,0.00,193.8,0.7,2771,63960
