timestamp,rule_count,agent_cpu_pct,agent_mem_mb,node_cpu_pct,node_mem_used_mb,node_mem_total_mb
2026-02-12T21:52:48,100,0.00,111.7,2.1,3363,63960
2026-02-12T21:52:49,100,0.00,111.7,2.8,3356,63960
2026-02-12T21:52:51,100,0.99,111.7,2.4,3373,63960
2026-02-12T21:52:52,100,0.00,111.7,2.2,3369,63960
2026-02-12T21:52:53,100,0.00,111.7,2.2,3369,63960
2026-02-12T21:52:54,100,0.00,111.7,2.2,3365,63960
2026-02-12T21:52:55,100,0.99,111.7,2.3,3359,63960
2026-02-12T21:52:56,100,0.99,111.7,2.4,3371,63960
2026-02-12T21:52:57,100,0.00,111.7,2.2,3368,63960
2026-02-12T21:52:58,100,0.00,111.7,2.2,3368,63960
