timestamp,rule_count,agent_cpu_pct,agent_mem_mb
2026-02-12T15:16:56,100,2.98,117.0
2026-02-12T15:16:57,100,0.99,117.0
2026-02-12T15:16:59,100,1.98,117.0
2026-02-12T15:17:00,100,0.99,117.0
2026-02-12T15:17:01,100,0.99,117.0
2026-02-12T15:17:02,100,2.96,117.0
2026-02-12T15:17:03,100,0.00,117.0
2026-02-12T15:17:04,100,1.98,117.0
2026-02-12T15:17:05,100,1.98,117.0
2026-02-12T15:17:06,100,0.99,117.0
2026-02-12T15:17:07,100,1.98,117.0
2026-02-12T15:17:08,100,0.99,117.0
2026-02-12T15:17:09,100,1.98,117.0
2026-02-12T15:17:10,100,1.98,117.0
2026-02-12T15:17:11,100,0.00,117.0
2026-02-12T15:17:12,100,2.96,117.0
2026-02-12T15:17:13,100,0.99,117.0
2026-02-12T15:17:14,100,0.99,117.0
2026-02-12T15:17:15,100,1.98,117.0
2026-02-12T15:17:16,100,0.99,117.0
2026-02-12T15:17:17,100,1.98,117.0
2026-02-12T15:17:18,100,0.99,117.0
2026-02-12T15:17:19,100,1.97,117.0
2026-02-12T15:17:20,100,0.99,117.0
2026-02-12T15:17:21,100,1.97,117.0
2026-02-12T15:17:22,100,1.98,117.0
2026-02-12T15:17:23,100,11.87,117.0
2026-02-12T15:17:24,100,2.97,117.0
2026-02-12T15:17:25,100,0.99,117.0
2026-02-12T15:17:26,100,2.97,117.0
2026-02-12T15:17:27,100,0.99,117.0
2026-02-12T15:17:28,100,1.98,117.0
2026-02-12T15:17:29,100,0.99,117.0
2026-02-12T15:17:30,100,1.98,117.0
2026-02-12T15:17:31,100,2.96,117.0
2026-02-12T15:17:32,100,0.99,117.0
2026-02-12T15:17:33,100,0.99,117.0
2026-02-12T15:17:34,100,0.00,117.0
2026-02-12T15:17:35,100,1.98,117.0
2026-02-12T15:17:36,100,3.95,117.0
2026-02-12T15:17:37,100,0.99,117.0
2026-02-12T15:17:38,100,0.99,117.0
2026-02-12T15:17:39,100,0.99,117.0
2026-02-12T15:17:40,100,1.97,117.0
2026-02-12T15:17:41,100,2.96,117.0
2026-02-12T15:17:42,100,0.99,117.0
2026-02-12T15:17:43,100,1.98,117.0
