timestamp,rule_count,agent_cpu_pct,agent_mem_mb,node_cpu_pct,node_mem_used_mb,node_mem_total_mb
2026-02-12T21:53:59,100,0.00,110.9,2.1,3359,63960
2026-02-12T21:54:00,100,0.00,110.9,2.2,3345,63960
2026-02-12T21:54:01,100,5.96,107.9,2.5,3351,63960
2026-02-12T21:54:02,100,0.99,107.9,2.2,3341,63960
2026-02-12T21:54:03,100,0.00,107.9,2.2,3337,63960
2026-02-12T21:54:04,100,0.00,107.9,2.2,3317,63960
2026-02-12T21:54:05,100,0.99,107.9,2.4,3325,63960
2026-02-12T21:54:06,100,0.00,107.9,2.3,3320,63960
2026-02-12T21:54:07,100,0.00,107.9,2.2,3318,63960
2026-02-12T21:54:08,100,0.00,107.9,2.2,3311,63960
