timestamp,rule_count,agent_cpu_pct,agent_mem_mb,node_cpu_pct,node_mem_used_mb,node_mem_total_mb
2026-02-12T21:51:21,100,1.00,159.4,2.4,3422,63960
2026-02-12T21:51:22,100,0.00,159.4,2.2,3419,63960
2026-02-12T21:51:23,100,0.00,160.2,2.2,3419,63960
2026-02-12T21:51:24,100,0.99,160.2,2.8,3410,63960
2026-02-12T21:51:25,100,0.00,160.9,2.3,3424,63960
2026-02-12T21:51:26,100,0.00,161.3,2.2,3424,63960
2026-02-12T21:51:27,100,0.99,161.7,2.2,3424,63960
2026-02-12T21:51:28,100,0.00,162.1,2.2,3423,63960
2026-02-12T21:51:29,100,0.00,162.1,2.2,3421,63960
2026-02-12T21:51:30,100,0.00,162.8,2.2,3413,63960
