timestamp,rule_count,agent_cpu_pct,agent_mem_mb
2026-02-12T15:28:59,250,32.51,214.4
2026-02-12T15:29:01,250,0.99,214.4
2026-02-12T15:29:02,250,2.96,214.4
2026-02-12T15:29:03,250,1.97,214.4
2026-02-12T15:29:04,250,0.98,214.4
2026-02-12T15:29:05,250,0.99,214.4
2026-02-12T15:29:06,250,0.99,214.4
2026-02-12T15:29:07,250,2.96,214.4
2026-02-12T15:29:08,250,1.98,214.4
2026-02-12T15:29:09,250,0.98,214.4
2026-02-12T15:29:10,250,0.99,214.4
2026-02-12T15:29:11,250,0.99,214.4
2026-02-12T15:29:12,250,2.96,214.9
2026-02-12T15:29:13,250,1.97,215.5
2026-02-12T15:29:14,250,0.99,216.1
2026-02-12T15:29:15,250,1.97,216.1
2026-02-12T15:29:16,250,0.99,216.1
2026-02-12T15:29:17,250,2.96,216.1
2026-02-12T15:29:18,250,1.97,216.6
2026-02-12T15:29:19,250,0.00,216.6
2026-02-12T15:29:20,250,1.97,217.2
2026-02-12T15:29:21,250,0.99,217.7
2026-02-12T15:29:22,250,2.96,217.7
2026-02-12T15:29:23,250,1.97,218.3
2026-02-12T15:29:24,250,0.99,219.4
2026-02-12T15:29:25,250,0.00,219.4
2026-02-12T15:29:26,250,0.99,219.4
2026-02-12T15:29:27,250,3.95,220.6
2026-02-12T15:29:28,250,1.98,220.6
2026-02-12T15:29:29,250,0.99,220.6
2026-02-12T15:29:30,250,0.99,220.6
2026-02-12T15:29:31,250,0.99,220.6
2026-02-12T15:29:32,250,2.96,221.1
2026-02-12T15:29:33,250,1.97,221.1
2026-02-12T15:29:34,250,0.99,221.7
2026-02-12T15:29:35,250,0.99,222.2
2026-02-12T15:29:36,250,1.97,222.2
2026-02-12T15:29:37,250,2.96,224.5
2026-02-12T15:29:38,250,1.97,225.1
2026-02-12T15:29:39,250,0.00,225.1
2026-02-12T15:29:40,250,0.99,225.6
2026-02-12T15:29:41,250,1.97,225.6
2026-02-12T15:29:42,250,3.95,226.2
2026-02-12T15:29:43,250,0.00,226.7
2026-02-12T15:29:44,250,1.97,227.3
2026-02-12T15:29:45,250,0.99,227.9
2026-02-12T15:29:46,250,1.97,228.4
2026-02-12T15:29:47,250,2.96,228.4
2026-02-12T15:29:48,250,1.97,229.6
2026-02-12T15:29:49,250,0.99,229.6
2026-02-12T15:29:50,250,0.00,229.6
2026-02-12T15:29:51,250,0.99,229.6
2026-02-12T15:29:52,250,3.94,230.7
2026-02-12T15:29:53,250,1.97,231.2
2026-02-12T15:29:54,250,0.99,231.2
2026-02-12T15:29:55,250,0.99,231.8
2026-02-12T15:29:56,250,0.98,232.4
2026-02-12T15:29:57,250,3.95,234.1
2026-02-12T15:29:59,250,0.99,234.1
2026-02-12T15:30:00,250,0.00,234.1
2026-02-12T15:30:01,250,1.97,234.6
2026-02-12T15:30:02,250,0.99,234.6
2026-02-12T15:30:03,250,3.95,236.3
2026-02-12T15:30:04,250,0.99,236.9
2026-02-12T15:30:05,250,1.97,236.9
2026-02-12T15:30:06,250,0.99,236.9
2026-02-12T15:30:07,250,0.99,237.4
2026-02-12T15:30:08,250,3.96,238.0
2026-02-12T15:30:09,250,0.99,238.0
2026-02-12T15:30:10,250,0.99,238.0
2026-02-12T15:30:11,250,20.70,209.4
2026-02-12T15:30:12,250,0.99,209.4
2026-02-12T15:30:13,250,3.95,209.4
2026-02-12T15:30:14,250,0.00,209.4
2026-02-12T15:30:15,250,1.97,209.4
2026-02-12T15:30:16,250,0.99,209.4
2026-02-12T15:30:17,250,1.97,209.4
2026-02-12T15:30:18,250,2.96,209.4
