timestamp,rule_count,agent_cpu_pct,agent_mem_mb,node_cpu_pct,node_mem_used_mb,node_mem_total_mb
2026-02-12T21:52:31,100,7.00,122.7,2.4,3377,63960
2026-02-12T21:52:32,100,0.99,111.7,2.2,3375,63960
2026-02-12T21:52:33,100,0.00,111.7,2.7,3376,63960
2026-02-12T21:52:34,100,0.00,111.7,2.2,3373,63960
2026-02-12T21:52:35,100,0.99,111.7,2.4,3372,63960
2026-02-12T21:52:36,100,0.99,111.7,2.2,3369,63960
2026-02-12T21:52:37,100,0.00,111.7,2.2,3365,63960
2026-02-12T21:52:38,100,0.00,111.7,2.3,3361,63960
2026-02-12T21:52:39,100,0.00,111.7,2.2,3361,63960
2026-02-12T21:52:40,100,0.99,111.7,2.2,3354,63960
