timestamp,rule_count,agent_cpu_pct,agent_mem_mb,node_cpu_pct,node_mem_used_mb,node_mem_total_mb
2026-02-12T21:34:13,1,1.00,158.4,0.6,2736,63960
2026-02-12T21:34:14,1,1.00,158.4,0.7,2745,63960
2026-02-12T21:34:15,1,0.00,158.4,1.4,2735,63960
2026-02-12T21:34:16,1,0.00,158.4,0.6,2729,63960
2026-02-12T21:34:17,1,0.00,158.4,0.6,2723,63960
2026-02-12T21:34:19,1,1.00,158.4,0.5,2719,63960
2026-02-12T21:34:20,1,0.00,158.4,0.7,2713,63960
2026-02-12T21:34:21,1,0.00,158.4,0.8,2716,63960
2026-02-12T21:34:22,1,1.00,158.4,0.5,2714,63960
2026-02-12T21:34:23,1,0.00,158.4,0.6,2708,63960
