timestamp,rule_count,agent_cpu_pct,agent_mem_mb,node_cpu_pct,node_mem_used_mb,node_mem_total_mb
2026-02-12T21:40:42,10,1.00,189.6,0.7,2851,63960
2026-02-12T21:40:43,10,0.00,190.0,0.7,2846,63960
2026-02-12T21:40:44,10,0.00,190.3,0.7,2840,63960
2026-02-12T21:40:45,10,0.00,190.7,0.9,2830,63960
2026-02-12T21:40:46,10,0.99,191.5,0.8,2823,63960
2026-02-12T21:40:47,10,0.00,192.2,1.3,2817,63960
2026-02-12T21:40:48,10,0.00,192.6,0.7,2811,63960
2026-02-12T21:40:49,10,0.99,193.0,0.7,2809,63960
2026-02-12T21:40:50,10,0.00,193.3,0.7,2808,63960
2026-02-12T21:40:51,10,1.00,193.7,0.9,2795,63960
