timestamp,rule_count,agent_cpu_pct,agent_mem_mb,node_cpu_pct,node_mem_used_mb,node_mem_total_mb
2026-02-12T21:53:24,100,1.00,110.9,2.0,3368,63960
2026-02-12T21:53:25,100,0.00,110.9,2.3,3371,63960
2026-02-12T21:53:26,100,0.99,110.9,2.3,3368,63960
2026-02-12T21:53:27,100,0.00,110.9,2.2,3360,63960
2026-02-12T21:53:28,100,0.00,110.9,2.2,3327,63960
2026-02-12T21:53:29,100,0.00,110.9,2.2,3329,63960
2026-02-12T21:53:30,100,0.00,110.9,2.2,3322,63960
2026-02-12T21:53:31,100,0.99,110.9,2.4,3328,63960
2026-02-12T21:53:32,100,0.00,110.9,2.2,3326,63960
2026-02-12T21:53:33,100,0.99,110.9,2.2,3318,63960
