timestamp,rule_count,agent_cpu_pct,agent_mem_mb,node_cpu_pct,node_mem_used_mb,node_mem_total_mb
2026-02-12T21:52:13,100,0.00,132.5,2.1,3390,63960
2026-02-12T21:52:14,100,0.00,132.5,2.4,3402,63960
2026-02-12T21:52:15,100,0.00,132.5,2.2,3390,63960
2026-02-12T21:52:16,100,0.99,132.5,2.3,3383,63960
2026-02-12T21:52:17,100,0.00,132.5,2.2,3380,63960
2026-02-12T21:52:18,100,0.99,132.5,2.1,3379,63960
2026-02-12T21:52:20,100,0.00,132.5,2.2,3374,63960
2026-02-12T21:52:21,100,0.00,132.5,2.4,3391,63960
2026-02-12T21:52:22,100,0.99,132.5,2.9,3389,63960
2026-02-12T21:52:23,100,0.99,132.5,2.2,3385,63960
