label,rps_target,connections,trial,latency_us,percentile
vanilla,10000,500,1,6099.000,0.957657
vanilla,10000,500,1,6103.000,0.957824
vanilla,10000,500,1,6107.000,0.957990
vanilla,10000,500,1,6107.000,0.958157
vanilla,10000,500,1,6111.000,0.958324
vanilla,10000,500,1,6111.000,0.958490
vanilla,10000,500,1,6115.000,0.958657
vanilla,10000,500,1,6119.000,0.958824
vanilla,10000,500,1,6123.000,0.958990
vanilla,10000,500,1,6127.000,0.959157
vanilla,10000,500,1,6127.000,0.959324
vanilla,10000,500,1,6131.000,0.959490
vanilla,10000,500,1,6131.000,0.959657
vanilla,10000,500,1,6135.000,0.959824
vanilla,10000,500,1,6139.000,0.959990
vanilla,10000,500,1,6139.000,0.960157
vanilla,10000,500,1,6143.000,0.960324
vanilla,10000,500,1,6147.000,0.960490
vanilla,10000,500,1,6151.000,0.960657
vanilla,10000,500,1,6155.000,0.960824
vanilla,10000,500,1,6155.000,0.960990
vanilla,10000,500,1,6159.000,0.961157
vanilla,10000,500,1,6163.000,0.961324
vanilla,10000,500,1,6167.000,0.961490
vanilla,10000,500,1,6167.000,0.961657
vanilla,10000,500,1,6171.000,0.961824
vanilla,10000,500,1,6175.000,0.961990
vanilla,10000,500,1,6179.000,0.962157
vanilla,10000,500,1,6179.000,0.962324
vanilla,10000,500,1,6183.000,0.962490
vanilla,10000,500,1,6187.000,0.962657
vanilla,10000,500,1,6187.000,0.962824
vanilla,10000,500,1,6191.000,0.962990
vanilla,10000,500,1,6195.000,0.963157
vanilla,10000,500,1,6195.000,0.963324
vanilla,10000,500,1,6199.000,0.963490
vanilla,10000,500,1,6203.000,0.963657
vanilla,10000,500,1,6207.000,0.963824
vanilla,10000,500,1,6207.000,0.963990
vanilla,10000,500,1,6211.000,0.964157
vanilla,10000,500,1,6215.000,0.964324
vanilla,10000,500,1,6219.000,0.964490
vanilla,10000,500,1,6219.000,0.964657
vanilla,10000,500,1,6223.000,0.964824
vanilla,10000,500,1,6227.000,0.964990
vanilla,10000,500,1,6231.000,0.965157
vanilla,10000,500,1,6231.000,0.965324
vanilla,10000,500,1,6235.000,0.965490
vanilla,10000,500,1,6239.000,0.965657
vanilla,10000,500,1,6239.000,0.965824
vanilla,10000,500,1,6243.000,0.965990
vanilla,10000,500,1,6247.000,0.966157
vanilla,10000,500,1,6251.000,0.966324
vanilla,10000,500,1,6255.000,0.966490
vanilla,10000,500,1,6259.000,0.966657
vanilla,10000,500,1,6263.000,0.966824
vanilla,10000,500,1,6267.000,0.966990
vanilla,10000,500,1,6271.000,0.967157
vanilla,10000,500,1,6275.000,0.967324
vanilla,10000,500,1,6275.000,0.967490
vanilla,10000,500,1,6279.000,0.967657
vanilla,10000,500,1,6283.000,0.967824
vanilla,10000,500,1,6287.000,0.967990
vanilla,10000,500,1,6287.000,0.968157
vanilla,10000,500,1,6291.000,0.968324
vanilla,10000,500,1,6295.000,0.968490
vanilla,10000,500,1,6299.000,0.968657
vanilla,10000,500,1,6303.000,0.968824
vanilla,10000,500,1,6307.000,0.968990
vanilla,10000,500,1,6311.000,0.969157
vanilla,10000,500,1,6311.000,0.969324
vanilla,10000,500,1,6315.000,0.969490
vanilla,10000,500,1,6319.000,0.969657
vanilla,10000,500,1,6323.000,0.969824
vanilla,10000,500,1,6323.000,0.969990
vanilla,10000,500,1,6327.000,0.970157
vanilla,10000,500,1,6331.000,0.970324
vanilla,10000,500,1,6335.000,0.970490
vanilla,10000,500,1,6339.000,0.970657
vanilla,10000,500,1,6343.000,0.970824
vanilla,10000,500,1,6347.000,0.970990
vanilla,10000,500,1,6351.000,0.971157
vanilla,10000,500,1,6351.000,0.971324
vanilla,10000,500,1,6355.000,0.971490
vanilla,10000,500,1,6359.000,0.971657
vanilla,10000,500,1,6363.000,0.971824
vanilla,10000,500,1,6367.000,0.971990
vanilla,10000,500,1,6367.000,0.972157
vanilla,10000,500,1,6371.000,0.972324
vanilla,10000,500,1,6375.000,0.972490
vanilla,10000,500,1,6379.000,0.972657
vanilla,10000,500,1,6383.000,0.972824
vanilla,10000,500,1,6383.000,0.972990
vanilla,10000,500,1,6387.000,0.973157
vanilla,10000,500,1,6391.000,0.973324
vanilla,10000,500,1,6399.000,0.973490
vanilla,10000,500,1,6399.000,0.973657
vanilla,10000,500,1,6403.000,0.973824
vanilla,10000,500,1,6407.000,0.973990
vanilla,10000,500,1,6411.000,0.974157
vanilla,10000,500,1,6415.000,0.974324
vanilla,10000,500,1,6419.000,0.974490
vanilla,10000,500,1,6423.000,0.974657
vanilla,10000,500,1,6427.000,0.974824
vanilla,10000,500,1,6431.000,0.974990
vanilla,10000,500,1,6435.000,0.975157
vanilla,10000,500,1,6439.000,0.975324
vanilla,10000,500,1,6443.000,0.975490
vanilla,10000,500,1,6447.000,0.975657
vanilla,10000,500,1,6451.000,0.975824
vanilla,10000,500,1,6451.000,0.975990
vanilla,10000,500,1,6455.000,0.976157
vanilla,10000,500,1,6459.000,0.976324
vanilla,10000,500,1,6463.000,0.976490
vanilla,10000,500,1,6467.000,0.976657
vanilla,10000,500,1,6471.000,0.976824
vanilla,10000,500,1,6475.000,0.976990
vanilla,10000,500,1,6479.000,0.977157
vanilla,10000,500,1,6483.000,0.977324
vanilla,10000,500,1,6487.000,0.977490
vanilla,10000,500,1,6491.000,0.977657
vanilla,10000,500,1,6495.000,0.977824
vanilla,10000,500,1,6499.000,0.977990
vanilla,10000,500,1,6503.000,0.978157
vanilla,10000,500,1,6507.000,0.978324
vanilla,10000,500,1,6511.000,0.978490
vanilla,10000,500,1,6515.000,0.978657
vanilla,10000,500,1,6519.000,0.978824
vanilla,10000,500,1,6523.000,0.978990
vanilla,10000,500,1,6527.000,0.979157
vanilla,10000,500,1,6535.000,0.979324
vanilla,10000,500,1,6539.000,0.979490
vanilla,10000,500,1,6543.000,0.979657
vanilla,10000,500,1,6547.000,0.979824
vanilla,10000,500,1,6551.000,0.979990
vanilla,10000,500,1,6559.000,0.980157
vanilla,10000,500,1,6563.000,0.980324
vanilla,10000,500,1,6567.000,0.980490
vanilla,10000,500,1,6571.000,0.980657
vanilla,10000,500,1,6575.000,0.980824
vanilla,10000,500,1,6579.000,0.980990
vanilla,10000,500,1,6587.000,0.981157
vanilla,10000,500,1,6591.000,0.981324
vanilla,10000,500,1,6595.000,0.981490
vanilla,10000,500,1,6599.000,0.981657
vanilla,10000,500,1,6607.000,0.981824
vanilla,10000,500,1,6611.000,0.981990
vanilla,10000,500,1,6615.000,0.982157
vanilla,10000,500,1,6619.000,0.982324
vanilla,10000,500,1,6623.000,0.982490
vanilla,10000,500,1,6627.000,0.982657
vanilla,10000,500,1,6635.000,0.982824
vanilla,10000,500,1,6639.000,0.982990
vanilla,10000,500,1,6647.000,0.983157
vanilla,10000,500,1,6651.000,0.983323
vanilla,10000,500,1,6655.000,0.983490
vanilla,10000,500,1,6659.000,0.983657
vanilla,10000,500,1,6663.000,0.983823
vanilla,10000,500,1,6671.000,0.983990
vanilla,10000,500,1,6675.000,0.984157
vanilla,10000,500,1,6683.000,0.984323
vanilla,10000,500,1,6687.000,0.984490
vanilla,10000,500,1,6695.000,0.984657
vanilla,10000,500,1,6699.000,0.984823
vanilla,10000,500,1,6707.000,0.984990
vanilla,10000,500,1,6711.000,0.985157
vanilla,10000,500,1,6715.000,0.985323
vanilla,10000,500,1,6723.000,0.985490
vanilla,10000,500,1,6731.000,0.985657
vanilla,10000,500,1,6735.000,0.985823
vanilla,10000,500,1,6743.000,0.985990
vanilla,10000,500,1,6751.000,0.986157
vanilla,10000,500,1,6755.000,0.986323
vanilla,10000,500,1,6763.000,0.986490
vanilla,10000,500,1,6771.000,0.986657
vanilla,10000,500,1,6775.000,0.986823
vanilla,10000,500,1,6783.000,0.986990
vanilla,10000,500,1,6791.000,0.987157
vanilla,10000,500,1,6799.000,0.987323
vanilla,10000,500,1,6803.000,0.987490
vanilla,10000,500,1,6811.000,0.987657
vanilla,10000,500,1,6819.000,0.987823
vanilla,10000,500,1,6823.000,0.987990
vanilla,10000,500,1,6831.000,0.988157
vanilla,10000,500,1,6839.000,0.988323
vanilla,10000,500,1,6847.000,0.988490
vanilla,10000,500,1,6855.000,0.988657
vanilla,10000,500,1,6863.000,0.988823
vanilla,10000,500,1,6871.000,0.988990
vanilla,10000,500,1,6879.000,0.989157
vanilla,10000,500,1,6887.000,0.989323
vanilla,10000,500,1,6895.000,0.989490
vanilla,10000,500,1,6907.000,0.989657
vanilla,10000,500,1,6911.000,0.989823
vanilla,10000,500,1,6923.000,0.989990
vanilla,10000,500,1,6931.000,0.990157
vanilla,10000,500,1,6943.000,0.990323
vanilla,10000,500,1,6947.000,0.990490
vanilla,10000,500,1,6959.000,0.990657
vanilla,10000,500,1,6971.000,0.990823
vanilla,10000,500,1,6983.000,0.990990
vanilla,10000,500,1,6991.000,0.991157
vanilla,10000,500,1,7003.000,0.991323
vanilla,10000,500,1,7011.000,0.991490
vanilla,10000,500,1,7023.000,0.991657
vanilla,10000,500,1,7035.000,0.991823
vanilla,10000,500,1,7047.000,0.991990
vanilla,10000,500,1,7055.000,0.992157
vanilla,10000,500,1,7067.000,0.992323
vanilla,10000,500,1,7079.000,0.992490
vanilla,10000,500,1,7091.000,0.992657
vanilla,10000,500,1,7107.000,0.992823
vanilla,10000,500,1,7119.000,0.992990
vanilla,10000,500,1,7139.000,0.993157
vanilla,10000,500,1,7155.000,0.993323
vanilla,10000,500,1,7167.000,0.993490
vanilla,10000,500,1,7187.000,0.993657
vanilla,10000,500,1,7199.000,0.993823
vanilla,10000,500,1,7219.000,0.993990
vanilla,10000,500,1,7235.000,0.994157
vanilla,10000,500,1,7255.000,0.994323
vanilla,10000,500,1,7271.000,0.994490
vanilla,10000,500,1,7299.000,0.994657
vanilla,10000,500,1,7319.000,0.994823
vanilla,10000,500,1,7343.000,0.994990
vanilla,10000,500,1,7367.000,0.995157
vanilla,10000,500,1,7395.000,0.995323
vanilla,10000,500,1,7435.000,0.995490
vanilla,10000,500,1,7455.000,0.995657
vanilla,10000,500,1,7487.000,0.995823
vanilla,10000,500,1,7527.000,0.995990
vanilla,10000,500,1,7563.000,0.996157
vanilla,10000,500,1,7595.000,0.996323
vanilla,10000,500,1,7639.000,0.996490
vanilla,10000,500,1,7675.000,0.996657
vanilla,10000,500,1,7715.000,0.996823
vanilla,10000,500,1,7771.000,0.996990
vanilla,10000,500,1,7843.000,0.997157
vanilla,10000,500,1,7919.000,0.997323
vanilla,10000,500,1,7995.000,0.997490
vanilla,10000,500,1,8107.000,0.997657
vanilla,10000,500,1,8255.000,0.997823
vanilla,10000,500,1,8535.000,0.997990
vanilla,10000,500,1,8879.000,0.998157
vanilla,10000,500,1,9247.000,0.998323
vanilla,10000,500,1,9599.000,0.998490
vanilla,10000,500,1,9847.000,0.998657
vanilla,10000,500,1,10071.000,0.998823
vanilla,10000,500,1,10495.000,0.998990
vanilla,10000,500,1,10807.000,0.999157
vanilla,10000,500,1,11119.000,0.999323
vanilla,10000,500,1,11439.000,0.999490
vanilla,10000,500,1,11815.000,0.999657
vanilla,10000,500,1,12199.000,0.999823
vanilla,10000,500,1,13959.000,0.999990
vanilla,10000,1000,1,420.000,0.000000
vanilla,10000,1000,1,493.000,0.000167
vanilla,10000,1000,1,521.000,0.000333
vanilla,10000,1000,1,539.000,0.000500
vanilla,10000,1000,1,550.000,0.000667
vanilla,10000,1000,1,563.000,0.000833
vanilla,10000,1000,1,572.000,0.001000
vanilla,10000,1000,1,580.000,0.001167
vanilla,10000,1000,1,587.000,0.001333
vanilla,10000,1000,1,595.000,0.001500
vanilla,10000,1000,1,602.000,0.001667
vanilla,10000,1000,1,607.000,0.001833
vanilla,10000,1000,1,612.000,0.002000
vanilla,10000,1000,1,617.000,0.002167
vanilla,10000,1000,1,622.000,0.002333
vanilla,10000,1000,1,626.000,0.002500
vanilla,10000,1000,1,633.000,0.002667
vanilla,10000,1000,1,638.000,0.002833
vanilla,10000,1000,1,643.000,0.003000
vanilla,10000,1000,1,646.000,0.003167
vanilla,10000,1000,1,651.000,0.003333
vanilla,10000,1000,1,655.000,0.003500
vanilla,10000,1000,1,658.000,0.003667
vanilla,10000,1000,1,662.000,0.003833
vanilla,10000,1000,1,665.000,0.004000
vanilla,10000,1000,1,669.000,0.004167
vanilla,10000,1000,1,673.000,0.004333
vanilla,10000,1000,1,677.000,0.004500
vanilla,10000,1000,1,680.000,0.004667
vanilla,10000,1000,1,683.000,0.004833
vanilla,10000,1000,1,685.000,0.005000
vanilla,10000,1000,1,687.000,0.005167
vanilla,10000,1000,1,690.000,0.005333
vanilla,10000,1000,1,693.000,0.005500
vanilla,10000,1000,1,696.000,0.005667
vanilla,10000,1000,1,698.000,0.005833
vanilla,10000,1000,1,701.000,0.006000
vanilla,10000,1000,1,703.000,0.006167
vanilla,10000,1000,1,706.000,0.006333
vanilla,10000,1000,1,709.000,0.006500
vanilla,10000,1000,1,711.000,0.006667
vanilla,10000,1000,1,713.000,0.006833
vanilla,10000,1000,1,716.000,0.007000
vanilla,10000,1000,1,718.000,0.007167
vanilla,10000,1000,1,719.000,0.007333
vanilla,10000,1000,1,721.000,0.007500
vanilla,10000,1000,1,723.000,0.007667
vanilla,10000,1000,1,726.000,0.007833
vanilla,10000,1000,1,728.000,0.008000
vanilla,10000,1000,1,730.000,0.008167
vanilla,10000,1000,1,732.000,0.008333
vanilla,10000,1000,1,735.000,0.008500
vanilla,10000,1000,1,737.000,0.008667
vanilla,10000,1000,1,739.000,0.008833
vanilla,10000,1000,1,740.000,0.009000
vanilla,10000,1000,1,742.000,0.009167
vanilla,10000,1000,1,744.000,0.009333
vanilla,10000,1000,1,746.000,0.009500
vanilla,10000,1000,1,748.000,0.009667
vanilla,10000,1000,1,750.000,0.009833
vanilla,10000,1000,1,752.000,0.010000
vanilla,10000,1000,1,754.000,0.010167
vanilla,10000,1000,1,756.000,0.010333
vanilla,10000,1000,1,757.000,0.010500
vanilla,10000,1000,1,759.000,0.010667
vanilla,10000,1000,1,760.000,0.010833
vanilla,10000,1000,1,762.000,0.011000
vanilla,10000,1000,1,764.000,0.011167
vanilla,10000,1000,1,766.000,0.011333
vanilla,10000,1000,1,768.000,0.011500
vanilla,10000,1000,1,769.000,0.011667
vanilla,10000,1000,1,771.000,0.011833
vanilla,10000,1000,1,773.000,0.012000
vanilla,10000,1000,1,774.000,0.012167
vanilla,10000,1000,1,776.000,0.012333
vanilla,10000,1000,1,778.000,0.012500
vanilla,10000,1000,1,780.000,0.012667
vanilla,10000,1000,1,781.000,0.012833
vanilla,10000,1000,1,783.000,0.013000
vanilla,10000,1000,1,784.000,0.013167
vanilla,10000,1000,1,786.000,0.013333
vanilla,10000,1000,1,787.000,0.013500
vanilla,10000,1000,1,789.000,0.013667
vanilla,10000,1000,1,791.000,0.013833
vanilla,10000,1000,1,791.000,0.014000
vanilla,10000,1000,1,793.000,0.014167
vanilla,10000,1000,1,795.000,0.014333
vanilla,10000,1000,1,796.000,0.014500
vanilla,10000,1000,1,798.000,0.014667
vanilla,10000,1000,1,800.000,0.014833
vanilla,10000,1000,1,801.000,0.015000
vanilla,10000,1000,1,803.000,0.015167
vanilla,10000,1000,1,804.000,0.015333
vanilla,10000,1000,1,805.000,0.015500
vanilla,10000,1000,1,807.000,0.015667
vanilla,10000,1000,1,808.000,0.015833
vanilla,10000,1000,1,810.000,0.016000
vanilla,10000,1000,1,811.000,0.016167
vanilla,10000,1000,1,813.000,0.016333
vanilla,10000,1000,1,814.000,0.016500
vanilla,10000,1000,1,816.000,0.016667
vanilla,10000,1000,1,818.000,0.016833
vanilla,10000,1000,1,819.000,0.017000
vanilla,10000,1000,1,820.000,0.017166
vanilla,10000,1000,1,821.000,0.017333
vanilla,10000,1000,1,823.000,0.017500
vanilla,10000,1000,1,824.000,0.017666
vanilla,10000,1000,1,826.000,0.017833
vanilla,10000,1000,1,827.000,0.018000
vanilla,10000,1000,1,829.000,0.018166
vanilla,10000,1000,1,830.000,0.018333
vanilla,10000,1000,1,832.000,0.018500
vanilla,10000,1000,1,833.000,0.018666
vanilla,10000,1000,1,834.000,0.018833
vanilla,10000,1000,1,835.000,0.019000
vanilla,10000,1000,1,837.000,0.019166
vanilla,10000,1000,1,839.000,0.019333
vanilla,10000,1000,1,841.000,0.019500
vanilla,10000,1000,1,842.000,0.019666
vanilla,10000,1000,1,844.000,0.019833
vanilla,10000,1000,1,845.000,0.020000
vanilla,10000,1000,1,846.000,0.020166
vanilla,10000,1000,1,847.000,0.020333
vanilla,10000,1000,1,849.000,0.020500
vanilla,10000,1000,1,850.000,0.020666
vanilla,10000,1000,1,852.000,0.020833
vanilla,10000,1000,1,853.000,0.021000
vanilla,10000,1000,1,854.000,0.021166
vanilla,10000,1000,1,856.000,0.021333
vanilla,10000,1000,1,857.000,0.021500
vanilla,10000,1000,1,858.000,0.021666
vanilla,10000,1000,1,859.000,0.021833
vanilla,10000,1000,1,861.000,0.022000
vanilla,10000,1000,1,862.000,0.022166
vanilla,10000,1000,1,862.000,0.022333
vanilla,10000,1000,1,864.000,0.022500
vanilla,10000,1000,1,864.000,0.022666
vanilla,10000,1000,1,865.000,0.022833
vanilla,10000,1000,1,866.000,0.023000
vanilla,10000,1000,1,868.000,0.023166
vanilla,10000,1000,1,869.000,0.023333
vanilla,10000,1000,1,870.000,0.023500
vanilla,10000,1000,1,871.000,0.023666
vanilla,10000,1000,1,872.000,0.023833
vanilla,10000,1000,1,873.000,0.024000
vanilla,10000,1000,1,874.000,0.024166
vanilla,10000,1000,1,876.000,0.024333
vanilla,10000,1000,1,877.000,0.024500
vanilla,10000,1000,1,879.000,0.024666
vanilla,10000,1000,1,880.000,0.024833
vanilla,10000,1000,1,881.000,0.025000
vanilla,10000,1000,1,882.000,0.025166
vanilla,10000,1000,1,883.000,0.025333
vanilla,10000,1000,1,885.000,0.025500
vanilla,10000,1000,1,886.000,0.025666
vanilla,10000,1000,1,887.000,0.025833
vanilla,10000,1000,1,888.000,0.026000
vanilla,10000,1000,1,889.000,0.026166
vanilla,10000,1000,1,890.000,0.026333
vanilla,10000,1000,1,891.000,0.026500
vanilla,10000,1000,1,892.000,0.026666
vanilla,10000,1000,1,893.000,0.026833
vanilla,10000,1000,1,894.000,0.027000
vanilla,10000,1000,1,896.000,0.027166
vanilla,10000,1000,1,897.000,0.027333
vanilla,10000,1000,1,898.000,0.027500
vanilla,10000,1000,1,899.000,0.027666
vanilla,10000,1000,1,900.000,0.027833
vanilla,10000,1000,1,901.000,0.028000
vanilla,10000,1000,1,902.000,0.028166
vanilla,10000,1000,1,904.000,0.028333
vanilla,10000,1000,1,905.000,0.028500
vanilla,10000,1000,1,906.000,0.028666
vanilla,10000,1000,1,907.000,0.028833
vanilla,10000,1000,1,908.000,0.029000
vanilla,10000,1000,1,909.000,0.029166
vanilla,10000,1000,1,910.000,0.029333
vanilla,10000,1000,1,912.000,0.029500
vanilla,10000,1000,1,913.000,0.029666
vanilla,10000,1000,1,914.000,0.029833
vanilla,10000,1000,1,916.000,0.030000
vanilla,10000,1000,1,917.000,0.030166
vanilla,10000,1000,1,918.000,0.030333
vanilla,10000,1000,1,919.000,0.030500
vanilla,10000,1000,1,920.000,0.030666
vanilla,10000,1000,1,921.000,0.030833
vanilla,10000,1000,1,923.000,0.031000
vanilla,10000,1000,1,924.000,0.031166
vanilla,10000,1000,1,925.000,0.031333
vanilla,10000,1000,1,926.000,0.031500
vanilla,10000,1000,1,927.000,0.031666
vanilla,10000,1000,1,929.000,0.031833
vanilla,10000,1000,1,930.000,0.032000
vanilla,10000,1000,1,931.000,0.032166
vanilla,10000,1000,1,932.000,0.032333
vanilla,10000,1000,1,933.000,0.032500
vanilla,10000,1000,1,935.000,0.032666
vanilla,10000,1000,1,936.000,0.032833
vanilla,10000,1000,1,937.000,0.033000
vanilla,10000,1000,1,938.000,0.033166
vanilla,10000,1000,1,939.000,0.033333
vanilla,10000,1000,1,940.000,0.033500
vanilla,10000,1000,1,941.000,0.033666
vanilla,10000,1000,1,942.000,0.033833
vanilla,10000,1000,1,944.000,0.034000
vanilla,10000,1000,1,945.000,0.034166
vanilla,10000,1000,1,946.000,0.034333
vanilla,10000,1000,1,947.000,0.034500
vanilla,10000,1000,1,948.000,0.034666
vanilla,10000,1000,1,949.000,0.034833
vanilla,10000,1000,1,950.000,0.035000
vanilla,10000,1000,1,952.000,0.035166
vanilla,10000,1000,1,953.000,0.035333
vanilla,10000,1000,1,953.000,0.035500
vanilla,10000,1000,1,954.000,0.035666
vanilla,10000,1000,1,955.000,0.035833
vanilla,10000,1000,1,956.000,0.036000
vanilla,10000,1000,1,957.000,0.036166
vanilla,10000,1000,1,958.000,0.036333
vanilla,10000,1000,1,959.000,0.036500
vanilla,10000,1000,1,960.000,0.036666
vanilla,10000,1000,1,961.000,0.036833
vanilla,10000,1000,1,963.000,0.037000
vanilla,10000,1000,1,964.000,0.037166
vanilla,10000,1000,1,964.000,0.037333
vanilla,10000,1000,1,965.000,0.037500
vanilla,10000,1000,1,966.000,0.037666
vanilla,10000,1000,1,967.000,0.037833
vanilla,10000,1000,1,968.000,0.038000
vanilla,10000,1000,1,970.000,0.038166
vanilla,10000,1000,1,971.000,0.038333
vanilla,10000,1000,1,972.000,0.038500
vanilla,10000,1000,1,973.000,0.038666
vanilla,10000,1000,1,974.000,0.038833
vanilla,10000,1000,1,975.000,0.039000
vanilla,10000,1000,1,976.000,0.039166
vanilla,10000,1000,1,977.000,0.039333
vanilla,10000,1000,1,978.000,0.039500
vanilla,10000,1000,1,980.000,0.039666
vanilla,10000,1000,1,981.000,0.039833
vanilla,10000,1000,1,982.000,0.040000
vanilla,10000,1000,1,983.000,0.040166
vanilla,10000,1000,1,984.000,0.040333
vanilla,10000,1000,1,985.000,0.040500
vanilla,10000,1000,1,986.000,0.040666
vanilla,10000,1000,1,987.000,0.040833
vanilla,10000,1000,1,988.000,0.041000
vanilla,10000,1000,1,989.000,0.041166
vanilla,10000,1000,1,990.000,0.041333
vanilla,10000,1000,1,991.000,0.041500
vanilla,10000,1000,1,992.000,0.041666
vanilla,10000,1000,1,994.000,0.041833
vanilla,10000,1000,1,995.000,0.042000
vanilla,10000,1000,1,997.000,0.042166
vanilla,10000,1000,1,998.000,0.042333
vanilla,10000,1000,1,999.000,0.042500
vanilla,10000,1000,1,999.000,0.042666
vanilla,10000,1000,1,1001.000,0.042833
vanilla,10000,1000,1,1002.000,0.043000
vanilla,10000,1000,1,1003.000,0.043166
vanilla,10000,1000,1,1004.000,0.043333
vanilla,10000,1000,1,1005.000,0.043500
vanilla,10000,1000,1,1006.000,0.043666
vanilla,10000,1000,1,1007.000,0.043833
vanilla,10000,1000,1,1008.000,0.044000
vanilla,10000,1000,1,1010.000,0.044166
vanilla,10000,1000,1,1011.000,0.044333
vanilla,10000,1000,1,1012.000,0.044500
vanilla,10000,1000,1,1013.000,0.044666
vanilla,10000,1000,1,1014.000,0.044833
vanilla,10000,1000,1,1015.000,0.045000
vanilla,10000,1000,1,1016.000,0.045166
vanilla,10000,1000,1,1017.000,0.045333
vanilla,10000,1000,1,1018.000,0.045500
vanilla,10000,1000,1,1019.000,0.045666
vanilla,10000,1000,1,1021.000,0.045833
vanilla,10000,1000,1,1022.000,0.046000
vanilla,10000,1000,1,1023.000,0.046166
vanilla,10000,1000,1,1024.000,0.046333
vanilla,10000,1000,1,1025.000,0.046500
vanilla,10000,1000,1,1026.000,0.046666
vanilla,10000,1000,1,1027.000,0.046833
vanilla,10000,1000,1,1028.000,0.047000
vanilla,10000,1000,1,1029.000,0.047166
vanilla,10000,1000,1,1030.000,0.047333
vanilla,10000,1000,1,1031.000,0.047500
vanilla,10000,1000,1,1032.000,0.047666
vanilla,10000,1000,1,1033.000,0.047833
vanilla,10000,1000,1,1034.000,0.048000
vanilla,10000,1000,1,1035.000,0.048166
vanilla,10000,1000,1,1036.000,0.048333
vanilla,10000,1000,1,1037.000,0.048500
vanilla,10000,1000,1,1038.000,0.048666
vanilla,10000,1000,1,1039.000,0.048833
vanilla,10000,1000,1,1040.000,0.049000
vanilla,10000,1000,1,1041.000,0.049166
vanilla,10000,1000,1,1042.000,0.049333
vanilla,10000,1000,1,1043.000,0.049500
vanilla,10000,1000,1,1044.000,0.049666
vanilla,10000,1000,1,1045.000,0.049833
vanilla,10000,1000,1,1046.000,0.050000
vanilla,10000,1000,1,1048.000,0.050166
vanilla,10000,1000,1,1048.000,0.050333
vanilla,10000,1000,1,1049.000,0.050499
vanilla,10000,1000,1,1050.000,0.050666
vanilla,10000,1000,1,1051.000,0.050833
vanilla,10000,1000,1,1051.000,0.050999
vanilla,10000,1000,1,1052.000,0.051166
vanilla,10000,1000,1,1053.000,0.051333
vanilla,10000,1000,1,1054.000,0.051499
vanilla,10000,1000,1,1055.000,0.051666
vanilla,10000,1000,1,1056.000,0.051833
vanilla,10000,1000,1,1057.000,0.051999
vanilla,10000,1000,1,1058.000,0.052166
vanilla,10000,1000,1,1059.000,0.052333
vanilla,10000,1000,1,1060.000,0.052499
vanilla,10000,1000,1,1061.000,0.052666
vanilla,10000,1000,1,1062.000,0.052833
vanilla,10000,1000,1,1063.000,0.052999
vanilla,10000,1000,1,1064.000,0.053166
vanilla,10000,1000,1,1065.000,0.053333
vanilla,10000,1000,1,1066.000,0.053499
vanilla,10000,1000,1,1067.000,0.053666
vanilla,10000,1000,1,1068.000,0.053833
vanilla,10000,1000,1,1069.000,0.053999
vanilla,10000,1000,1,1070.000,0.054166
vanilla,10000,1000,1,1070.000,0.054333
vanilla,10000,1000,1,1072.000,0.054499
vanilla,10000,1000,1,1073.000,0.054666
vanilla,10000,1000,1,1074.000,0.054833
vanilla,10000,1000,1,1074.000,0.054999
vanilla,10000,1000,1,1075.000,0.055166
vanilla,10000,1000,1,1076.000,0.055333
vanilla,10000,1000,1,1077.000,0.055499
vanilla,10000,1000,1,1077.000,0.055666
vanilla,10000,1000,1,1079.000,0.055833
vanilla,10000,1000,1,1079.000,0.055999
vanilla,10000,1000,1,1080.000,0.056166
vanilla,10000,1000,1,1082.000,0.056333
vanilla,10000,1000,1,1083.000,0.056499
vanilla,10000,1000,1,1084.000,0.056666
vanilla,10000,1000,1,1085.000,0.056833
vanilla,10000,1000,1,1086.000,0.056999
vanilla,10000,1000,1,1087.000,0.057166
vanilla,10000,1000,1,1088.000,0.057333
vanilla,10000,1000,1,1089.000,0.057499
vanilla,10000,1000,1,1090.000,0.057666
vanilla,10000,1000,1,1091.000,0.057833
vanilla,10000,1000,1,1092.000,0.057999
vanilla,10000,1000,1,1093.000,0.058166
vanilla,10000,1000,1,1093.000,0.058333
vanilla,10000,1000,1,1094.000,0.058499
vanilla,10000,1000,1,1095.000,0.058666
vanilla,10000,1000,1,1096.000,0.058833
vanilla,10000,1000,1,1097.000,0.058999
vanilla,10000,1000,1,1098.000,0.059166
vanilla,10000,1000,1,1099.000,0.059333
vanilla,10000,1000,1,1100.000,0.059499
vanilla,10000,1000,1,1101.000,0.059666
vanilla,10000,1000,1,1102.000,0.059833
vanilla,10000,1000,1,1103.000,0.059999
vanilla,10000,1000,1,1104.000,0.060166
vanilla,10000,1000,1,1104.000,0.060333
vanilla,10000,1000,1,1105.000,0.060499
vanilla,10000,1000,1,1106.000,0.060666
vanilla,10000,1000,1,1108.000,0.060833
vanilla,10000,1000,1,1108.000,0.060999
vanilla,10000,1000,1,1109.000,0.061166
vanilla,10000,1000,1,1110.000,0.061333
vanilla,10000,1000,1,1111.000,0.061499
vanilla,10000,1000,1,1112.000,0.061666
vanilla,10000,1000,1,1113.000,0.061833
vanilla,10000,1000,1,1113.000,0.061999
vanilla,10000,1000,1,1114.000,0.062166
vanilla,10000,1000,1,1115.000,0.062333
