timestamp,rule_count,agent_cpu_pct,agent_mem_mb
2026-02-12T15:49:37,10,50.12,645.9
2026-02-12T15:49:38,10,52.27,645.9
2026-02-12T15:49:39,10,64.17,645.9
2026-02-12T15:49:41,10,60.14,645.9
2026-02-12T15:49:42,10,62.26,645.9
2026-02-12T15:49:43,10,57.24,645.9
2026-02-12T15:49:44,10,62.00,645.9
2026-02-12T15:49:45,10,64.07,645.9
2026-02-12T15:49:46,10,64.13,645.9
2026-02-12T15:49:47,10,59.10,645.9
2026-02-12T15:49:48,10,62.15,645.9
2026-02-12T15:49:49,10,54.38,645.9
2026-02-12T15:49:50,10,60.13,645.9
2026-02-12T15:49:51,10,54.24,645.9
2026-02-12T15:49:52,10,62.04,645.9
2026-02-12T15:49:53,10,62.08,645.9
2026-02-12T15:49:54,10,61.15,645.9
2026-02-12T15:49:55,10,55.23,645.9
2026-02-12T15:49:56,10,48.37,645.9
2026-02-12T15:49:57,10,56.37,645.9
2026-02-12T15:49:58,10,3.94,646.5
