timestamp,rule_count,agent_cpu_pct,agent_mem_mb
2026-02-12T15:55:35,100,101.20,647.4
2026-02-12T15:55:36,100,101.13,647.4
2026-02-12T15:55:37,100,101.88,647.4
2026-02-12T15:55:38,100,100.11,647.4
2026-02-12T15:55:39,100,99.23,647.4
2026-02-12T15:55:40,100,102.16,647.4
2026-02-12T15:55:41,100,101.00,647.4
2026-02-12T15:55:42,100,101.03,647.4
2026-02-12T15:55:43,100,101.17,647.4
2026-02-12T15:55:44,100,99.23,647.4
2026-02-12T15:55:45,100,101.13,647.4
2026-02-12T15:55:46,100,101.97,647.4
2026-02-12T15:55:47,100,99.90,647.4
2026-02-12T15:55:48,100,102.08,647.4
2026-02-12T15:55:49,100,100.03,647.4
2026-02-12T15:55:50,100,99.24,647.4
2026-02-12T15:55:51,100,101.71,647.4
2026-02-12T15:55:52,100,101.14,647.4
2026-02-12T15:55:53,100,101.13,647.4
2026-02-12T15:55:54,100,102.08,647.4
