timestamp,rule_count,agent_cpu_pct,agent_mem_mb
2026-02-12T15:55:05,100,100.43,646.3
2026-02-12T15:55:06,100,99.74,646.3
2026-02-12T15:55:08,100,102.76,646.3
2026-02-12T15:55:09,100,100.29,646.3
2026-02-12T15:55:10,100,102.36,646.3
2026-02-12T15:55:11,100,101.18,646.3
2026-02-12T15:55:12,100,100.30,646.3
2026-02-12T15:55:13,100,98.36,646.3
2026-02-12T15:55:14,100,102.13,646.8
2026-02-12T15:55:15,100,101.03,646.8
2026-02-12T15:55:16,100,100.14,646.8
2026-02-12T15:55:17,100,101.95,646.8
2026-02-12T15:55:18,100,101.02,646.8
2026-02-12T15:55:19,100,99.11,646.8
2026-02-12T15:55:20,100,100.85,646.8
2026-02-12T15:55:21,100,99.88,646.8
2026-02-12T15:55:22,100,100.62,646.8
2026-02-12T15:55:23,100,101.84,646.8
2026-02-12T15:55:24,100,100.92,646.8
2026-02-12T15:55:25,100,100.12,646.8
2026-02-12T15:55:26,100,102.01,646.8
