timestamp,rule_count,agent_cpu_pct,agent_mem_mb
2026-02-12T15:54:37,100,0.00,75.4
2026-02-12T15:54:38,100,0.99,75.4
2026-02-12T15:54:39,100,1.97,75.4
2026-02-12T15:54:40,100,0.00,75.4
2026-02-12T15:54:41,100,12.84,79.8
2026-02-12T15:54:42,100,12.86,80.6
2026-02-12T15:54:43,100,3.94,80.6
2026-02-12T15:54:44,100,2.96,80.6
2026-02-12T15:54:45,100,0.99,80.6
2026-02-12T15:54:46,100,36.55,78.8
2026-02-12T15:54:47,100,0.99,78.8
2026-02-12T15:54:48,100,1.97,78.8
2026-02-12T15:54:49,100,19.73,80.5
2026-02-12T15:54:50,100,-118.45,0
2026-02-12T15:54:51,100,0.00,0
2026-02-12T15:54:52,100,0.00,0
2026-02-12T15:54:53,100,0.00,0
2026-02-12T15:54:54,100,0.00,0
2026-02-12T15:54:55,100,0.00,0
2026-02-12T15:54:56,100,0.00,0
