timestamp,rule_count,agent_cpu_pct,agent_mem_mb
2026-02-12T15:58:00,250,101.97,650.1
2026-02-12T15:58:01,250,99.26,650.1
2026-02-12T15:58:02,250,99.20,650.1
2026-02-12T15:58:03,250,102.11,650.1
2026-02-12T15:58:04,250,101.77,650.1
2026-02-12T15:58:05,250,101.31,650.1
2026-02-12T15:58:06,250,100.06,650.1
2026-02-12T15:58:07,250,100.03,650.1
2026-02-12T15:58:09,250,101.09,650.1
2026-02-12T15:58:10,250,101.02,650.1
2026-02-12T15:58:11,250,100.93,650.1
2026-02-12T15:58:12,250,100.88,650.1
2026-02-12T15:58:13,250,100.78,650.1
2026-02-12T15:58:14,250,99.08,649.6
2026-02-12T15:58:15,250,101.76,649.6
2026-02-12T15:58:16,250,100.88,649.6
2026-02-12T15:58:17,250,100.88,649.6
2026-02-12T15:58:18,250,100.99,649.6
2026-02-12T15:58:19,250,99.04,649.6
2026-02-12T15:58:20,250,100.95,649.6
2026-02-12T15:58:21,250,100.92,649.6
