timestamp,rule_count,agent_cpu_pct,agent_mem_mb
2026-02-12T15:53:07,50,100.86,646.9
2026-02-12T15:53:08,50,101.16,646.9
2026-02-12T15:53:09,50,101.12,646.9
2026-02-12T15:53:10,50,101.94,646.9
2026-02-12T15:53:11,50,98.67,646.9
2026-02-12T15:53:12,50,99.64,646.9
2026-02-12T15:53:13,50,100.55,647.4
2026-02-12T15:53:14,50,100.74,647.4
2026-02-12T15:53:15,50,99.60,647.4
2026-02-12T15:53:16,50,100.40,647.4
2026-02-12T15:53:17,50,100.70,647.4
2026-02-12T15:53:18,50,99.70,647.4
2026-02-12T15:53:19,50,102.58,647.4
2026-02-12T15:53:20,50,100.07,647.4
2026-02-12T15:53:21,50,101.20,647.4
2026-02-12T15:53:22,50,101.25,647.4
2026-02-12T15:53:23,50,100.00,647.4
2026-02-12T15:53:24,50,99.23,647.4
2026-02-12T15:53:25,50,102.16,647.4
2026-02-12T15:53:26,50,101.17,647.4
2026-02-12T15:53:27,50,102.02,647.4
