timestamp,rule_count,agent_cpu_pct,agent_mem_mb
2026-02-12T16:02:43,50,81.45,151.0
2026-02-12T16:02:44,50,97.79,151.0
2026-02-12T16:02:45,50,114.85,151.0
2026-02-12T16:02:46,50,107.79,151.0
2026-02-12T16:02:47,50,123.88,151.0
2026-02-12T16:02:48,50,110.68,151.0
2026-02-12T16:02:49,50,119.01,151.0
2026-02-12T16:02:50,50,115.68,151.0
2026-02-12T16:02:51,50,119.88,151.0
2026-02-12T16:02:52,50,117.71,151.0
2026-02-12T16:02:53,50,122.54,151.0
2026-02-12T16:02:54,50,121.92,151.0
2026-02-12T16:02:55,50,89.63,151.0
2026-02-12T16:02:56,50,110.13,151.0
2026-02-12T16:02:57,50,104.88,151.0
2026-02-12T16:02:58,50,127.95,151.0
2026-02-12T16:02:59,50,122.79,151.0
2026-02-12T16:03:00,50,115.76,151.0
2026-02-12T16:03:01,50,118.84,151.0
2026-02-12T16:03:02,50,121.73,151.0
