timestamp,rule_count,agent_cpu_pct,agent_mem_mb
2026-02-12T16:01:38,10,86.78,151.0
2026-02-12T16:01:39,10,109.86,151.0
2026-02-12T16:01:40,10,113.97,151.0
2026-02-12T16:01:41,10,116.98,151.0
2026-02-12T16:01:42,10,128.73,151.0
2026-02-12T16:01:43,10,119.83,151.0
2026-02-12T16:01:44,10,116.78,151.0
2026-02-12T16:01:45,10,120.02,151.0
2026-02-12T16:01:46,10,116.83,151.0
2026-02-12T16:01:47,10,116.72,151.0
2026-02-12T16:01:48,10,124.87,151.0
2026-02-12T16:01:49,10,117.90,151.0
2026-02-12T16:01:50,10,119.87,151.0
2026-02-12T16:01:51,10,115.78,151.0
2026-02-12T16:01:52,10,116.80,151.0
2026-02-12T16:01:53,10,126.61,151.0
2026-02-12T16:01:54,10,115.03,151.0
2026-02-12T16:01:55,10,117.98,151.0
2026-02-12T16:01:56,10,116.90,151.0
2026-02-12T16:01:57,10,98.01,151.0
2026-02-12T16:01:58,10,5.90,151.0
2026-02-12T16:01:59,10,1.96,151.0
2026-02-12T16:02:00,10,2.94,151.0
2026-02-12T16:02:01,10,1.96,151.0
2026-02-12T16:02:02,10,1.96,151.0
2026-02-12T16:02:03,10,6.88,151.0
2026-02-12T16:02:04,10,0.98,151.0
2026-02-12T16:02:05,10,3.93,151.0
2026-02-12T16:02:06,10,1.96,151.0
2026-02-12T16:02:07,10,1.96,151.0
2026-02-12T16:02:08,10,6.88,151.0
2026-02-12T16:02:09,10,0.98,151.0
2026-02-12T16:02:10,10,3.93,151.0
2026-02-12T16:02:11,10,1.96,151.0
2026-02-12T16:02:12,10,0.98,151.0
2026-02-12T16:02:13,10,7.85,151.0
2026-02-12T16:02:14,10,0.98,151.0
2026-02-12T16:02:15,10,3.92,151.0
2026-02-12T16:02:16,10,1.96,151.0
2026-02-12T16:02:17,10,0.98,151.0
2026-02-12T16:02:19,10,6.88,151.0
2026-02-12T16:02:20,10,1.97,151.0
2026-02-12T16:02:21,10,3.92,151.0
2026-02-12T16:02:22,10,1.97,151.0
2026-02-12T16:02:23,10,0.98,151.0
2026-02-12T16:02:24,10,7.86,151.0
2026-02-12T16:02:25,10,0.98,151.0
2026-02-12T16:02:26,10,3.93,151.0
2026-02-12T16:02:27,10,0.98,151.0
