timestamp,rule_count,agent_cpu_pct,agent_mem_mb,node_cpu_pct,node_mem_used_mb,node_mem_total_mb
2026-02-12T22:19:03,1,17.05,151.0,1.0,2770,63960
2026-02-12T22:19:04,1,16.93,151.0,0.9,2769,63960
2026-02-12T22:19:05,1,17.94,151.3,1.0,2788,63960
2026-02-12T22:19:06,1,17.94,151.3,1.5,2779,63960
2026-02-12T22:19:07,1,16.94,151.3,0.9,2775,63960
2026-02-12T22:19:08,1,17.94,151.3,0.9,2769,63960
2026-02-12T22:19:09,1,17.90,151.3,1.0,2761,63960
2026-02-12T22:19:10,1,17.96,151.3,0.8,2763,63960
2026-02-12T22:19:11,1,16.93,151.3,1.1,2774,63960
2026-02-12T22:19:12,1,16.95,151.3,0.9,2766,63960
