timestamp,rule_count,agent_cpu_pct,agent_mem_mb,node_cpu_pct,node_mem_used_mb,node_mem_total_mb
2026-02-12T22:31:39,100,15.89,166.5,1.1,2727,63960
2026-02-12T22:31:40,100,16.94,166.5,0.9,2724,63960
2026-02-12T22:31:41,100,17.96,166.5,1.1,2730,63960
2026-02-12T22:31:42,100,16.92,166.5,1.0,2728,63960
2026-02-12T22:31:43,100,17.92,166.5,1.0,2727,63960
2026-02-12T22:31:44,100,16.93,166.5,1.0,2727,63960
2026-02-12T22:31:45,100,17.92,166.5,1.9,2749,63960
2026-02-12T22:31:46,100,16.92,166.5,1.0,2750,63960
2026-02-12T22:31:47,100,16.94,166.5,1.0,2749,63960
2026-02-12T22:31:48,100,27.88,166.5,1.2,2742,63960
