timestamp,rule_count,agent_cpu_pct,agent_mem_mb
2026-02-12T16:00:39,10,81.35,162.1
2026-02-12T16:00:40,10,95.84,162.1
2026-02-12T16:00:41,10,93.03,162.1
2026-02-12T16:00:42,10,97.00,162.1
2026-02-12T16:00:44,10,103.82,162.7
2026-02-12T16:00:45,10,122.50,165.5
2026-02-12T16:00:46,10,125.74,169.4
2026-02-12T16:00:47,10,114.63,171.1
2026-02-12T16:00:48,10,118.88,171.1
2026-02-12T16:00:49,10,114.73,171.1
2026-02-12T16:00:50,10,113.67,171.1
2026-02-12T16:00:51,10,110.80,171.1
2026-02-12T16:00:52,10,107.79,171.1
2026-02-12T16:00:53,10,129.54,175.6
2026-02-12T16:00:54,10,113.86,176.2
2026-02-12T16:00:55,10,118.83,176.2
2026-02-12T16:00:56,10,115.63,176.2
2026-02-12T16:00:57,10,117.68,176.2
2026-02-12T16:00:58,10,121.68,176.2
2026-02-12T16:00:59,10,118.81,152.2
2026-02-12T16:01:00,10,114.93,152.2
2026-02-12T16:01:01,10,92.85,152.2
