timestamp,rule_count,agent_cpu_pct,agent_mem_mb,node_cpu_pct,node_mem_used_mb,node_mem_total_mb
2026-02-12T22:21:54,5,16.90,146.6,0.9,2685,63960
2026-02-12T22:21:55,5,18.91,146.6,1.2,2708,63960
2026-02-12T22:21:56,5,16.93,146.6,1.0,2707,63960
2026-02-12T22:21:57,5,16.92,146.6,1.0,2706,63960
2026-02-12T22:21:58,5,17.93,146.6,1.0,2707,63960
2026-02-12T22:21:59,5,16.93,146.6,1.0,2707,63960
2026-02-12T22:22:00,5,16.94,146.6,0.9,2705,63960
2026-02-12T22:22:01,5,17.95,146.6,1.1,2734,63960
2026-02-12T22:22:02,5,17.94,146.6,1.5,2725,63960
2026-02-12T22:22:03,5,16.92,146.6,1.0,2723,63960
