timestamp,rule_count,agent_cpu_pct,agent_mem_mb
2026-02-12T16:06:56,250,89.08,167.3
2026-02-12T16:06:57,250,109.89,167.3
2026-02-12T16:06:58,250,115.89,167.3
2026-02-12T16:06:59,250,108.05,167.3
2026-02-12T16:07:00,250,94.91,167.3
2026-02-12T16:07:01,250,110.72,167.3
2026-02-12T16:07:02,250,111.80,167.3
2026-02-12T16:07:03,250,130.57,163.8
2026-02-12T16:07:04,250,112.84,163.8
2026-02-12T16:07:05,250,113.67,163.8
2026-02-12T16:07:06,250,117.77,163.8
2026-02-12T16:07:07,250,114.65,163.8
2026-02-12T16:07:08,250,110.81,163.8
2026-02-12T16:07:09,250,122.86,163.8
2026-02-12T16:07:10,250,112.76,163.8
2026-02-12T16:07:11,250,103.73,163.8
2026-02-12T16:07:12,250,117.81,163.8
2026-02-12T16:07:13,250,117.77,163.8
2026-02-12T16:07:14,250,132.60,163.8
2026-02-12T16:07:15,250,112.72,163.8
