timestamp,rule_count,agent_cpu_pct,agent_mem_mb
2026-02-12T16:03:11,50,99.82,151.0
2026-02-12T16:03:12,50,114.69,151.0
2026-02-12T16:03:13,50,108.73,151.0
2026-02-12T16:03:14,50,110.78,151.0
2026-02-12T16:03:15,50,105.84,151.0
2026-02-12T16:03:16,50,107.83,151.0
2026-02-12T16:03:17,50,123.59,151.0
2026-02-12T16:03:18,50,111.85,151.0
2026-02-12T16:03:19,50,116.16,151.0
2026-02-12T16:03:20,50,114.99,151.0
2026-02-12T16:03:21,50,116.98,151.0
2026-02-12T16:03:22,50,115.70,151.0
2026-02-12T16:03:23,50,117.74,151.0
2026-02-12T16:03:24,50,119.62,151.0
2026-02-12T16:03:25,50,116.88,151.0
2026-02-12T16:03:26,50,113.92,151.0
2026-02-12T16:03:27,50,116.69,151.0
2026-02-12T16:03:28,50,118.75,151.0
2026-02-12T16:03:29,50,117.87,151.0
